Nose X,Nose Y,Neck X,Neck Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Hip X,Right Hip Y,Right Knee X,Right Knee Y,Right Ankle X,Right Ankle Y,Left Hip X,Left Hip Y,Left Knee X,Left Knee Y,Left Ankle X,Left Ankle Y,Right Eye X,Right Eye Y,Left Eye X,Left Eye Y,Right Ear X,Right Ear Y,Left Ear X,Left Ear Y,Acitivity
1257.407407,356.3858696,1408.296296,439.2663043,1320.277778,439.2663043,1244.833333,580.1630435,1244.833333,621.6032609,1496.314815,447.5543478,1584.333333,613.3152174,1571.759259,712.7717391,1471.166667,745.923913,1458.592593,986.2771739,1446.018519,1201.766304,1358,745.923913,1358,1002.853261,1420.87037,1176.902174,1420.87037,1176.902174,1282.555556,339.8097826,1282.555556,339.8097826,1345.425926,331.5217391,running
206.6666667,83.47826087,222.2222222,99.13043478,233.3333333,99.13043478,246.6666667,118.2608696,246.6666667,118.2608696,208.8888889,99.13043478,193.3333333,121.7391304,186.6666667,126.9565217,233.3333333,144.3478261,206.6666667,206.9565217,197.7777778,255.6521739,220,146.0869565,211.1111111,205.2173913,195.5555556,253.9130435,195.5555556,253.9130435,208.8888889,80,231.1111111,83.47826087,215.5555556,81.73913043,running
446.5740741,185.4619565,421.2962963,326.4130435,303.3333333,333.8315217,248.5648148,474.7826087,231.712963,630.5706522,547.6851852,348.6684783,606.6666667,497.0380435,598.2407407,519.2934783,328.6111111,712.173913,337.037037,942.1467391,328.6111111,1090.516304,459.212963,756.6847826,421.2962963,1008.913043,383.3796296,1201.793478,425.5092593,163.2065217,471.8518519,163.2065217,387.5925926,170.625,505.5555556,185.4619565,running
440.7407407,89.46195652,437.037037,129.8641304,407.4074074,129.8641304,392.5925926,181.8097826,392.5925926,181.8097826,470.3703704,129.8641304,470.3703704,176.0380435,470.3703704,178.923913,407.4074074,236.6413043,414.8148148,326.1032609,414.8148148,326.1032609,448.1481481,239.5271739,444.4444444,328.9891304,440.7407407,421.3369565,433.3333333,83.69021739,448.1481481,83.69021739,422.2222222,89.46195652,459.2592593,89.46195652,running
92.3287037,63.36956522,109.1157407,69.13043478,110.3148148,66.25,110.3148148,66.25,110.3148148,66.25,106.7175926,72.01086957,93.52777778,96.49456522,71.94444444,103.6956522,136.6944444,118.0978261,153.4814815,164.1847826,181.0601852,204.5108696,137.8935185,118.0978261,153.4814815,164.1847826,182.2592593,203.0706522,182.2592593,203.0706522,93.52777778,59.04891304,93.52777778,59.04891304,99.52314815,59.04891304,running
287.5,90,310.5,121.5,313.375,117,290.375,155.25,278.875,150.75,301.875,123.75,293.25,162,276,155.25,319.125,213.75,284.625,283.5,267.375,364.5,324.875,211.5,342.125,294.75,419.75,308.25,419.75,308.25,293.25,85.5,293.25,85.5,301.875,94.5,running
281.4814815,94.72826087,281.4814815,128.5597826,251.8518519,130.8152174,240,169.1576087,245.9259259,157.8804348,314.0740741,126.3043478,331.8518519,157.8804348,322.962963,193.9673913,266.6666667,212.0108696,266.6666667,270.6521739,281.4814815,299.9728261,305.1851852,212.0108696,284.4444444,275.1630435,287.4074074,299.9728261,272.5925926,87.96195652,287.4074074,87.96195652,260.7407407,90.2173913,296.2962963,87.96195652,running
248.8888889,46.4673913,258.3703704,74.34782609,253.6296296,72.48913043,227.5555556,100.3695652,251.2592593,131.9673913,265.4814815,79.92391304,256,109.6630435,251.2592593,126.3913043,251.2592593,154.2717391,282.0740741,219.326087,284.4444444,278.8043478,246.5185185,152.4130435,222.8148148,221.1847826,222.8148148,221.1847826,222.8148148,221.1847826,251.2592593,42.75,251.2592593,42.75,258.3703704,46.4673913,running
591.1111111,584.3478261,606.6666667,712.173913,528.8888889,730.4347826,466.6666667,858.2608696,482.2222222,922.173913,694.8148148,712.173913,751.8518519,840,705.1851852,922.173913,544.4444444,1013.478261,554.8148148,1223.478261,580.7407407,1406.086957,648.1481481,1013.478261,632.5925926,1269.130435,596.2962963,1378.695652,575.5555556,575.2173913,606.6666667,566.0869565,554.8148148,593.4782609,637.7777778,566.0869565,running
115.7407407,97.56521739,121.5277778,117.8913043,106.4814815,119.923913,104.1666667,138.2173913,108.7962963,126.0217391,134.2592593,119.923913,141.2037037,146.3478261,128.4722222,130.0869565,109.9537037,174.8043478,113.4259259,219.5217391,115.7407407,272.3695652,130.787037,174.8043478,128.4722222,221.5543478,120.3703704,266.2717391,114.5833333,93.5,119.212963,93.5,119.212963,93.5,126.1574074,99.59782609,running
134.7222222,94.51086957,152.7777778,125.1630435,120.8333333,130.2717391,94.44444444,181.3586957,112.5,171.1413043,180.5555556,120.0543478,215.2777778,155.8152174,219.4444444,171.1413043,141.6666667,222.2282609,148.6111111,296.3043478,148.6111111,296.3043478,172.2222222,222.2282609,156.9444444,301.4130435,175,370.3804348,131.9444444,86.84782609,141.6666667,86.84782609,141.6666667,86.84782609,158.3333333,89.40217391,running
276.8888889,204.3478261,271.9444444,265.2173913,224.9722222,273.9130435,197.7777778,360.8695652,232.3888889,317.3913043,318.9166667,273.9130435,348.5833333,343.4782609,348.5833333,343.4782609,234.8611111,434.7826087,249.6944444,573.9130435,267,686.9565217,296.6666667,426.0869565,286.7777778,578.2608696,294.1944444,643.4782609,267,191.3043478,289.25,191.3043478,249.6944444,200,304.0833333,204.3478261,running
134.7222222,94.51086957,152.7777778,125.1630435,120.8333333,130.2717391,94.44444444,181.3586957,112.5,171.1413043,180.5555556,120.0543478,215.2777778,155.8152174,219.4444444,171.1413043,141.6666667,222.2282609,148.6111111,296.3043478,148.6111111,296.3043478,172.2222222,222.2282609,156.9444444,301.4130435,175,370.3804348,131.9444444,86.84782609,141.6666667,86.84782609,141.6666667,86.84782609,158.3333333,89.40217391,running
145.8333333,109.8369565,140.2777778,137.9347826,116.6666667,130.2717391,116.6666667,130.2717391,116.6666667,130.2717391,169.4444444,148.1521739,172.2222222,214.5652174,172.2222222,214.5652174,112.5,227.3369565,120.8333333,278.423913,104.1666667,352.5,140.2777778,242.6630435,140.2777778,242.6630435,140.2777778,242.6630435,141.6666667,102.173913,151.3888889,104.7282609,133.3333333,102.173913,159.7222222,104.7282609,running
248.125,44.83695652,268.3425926,62.5,273.8564815,61.14130435,264.6666667,95.10869565,264.6666667,95.10869565,264.6666667,63.85869565,262.8287037,97.82608696,235.2592593,88.31521739,273.8564815,127.7173913,303.2638889,176.6304348,347.375,198.3695652,270.1805556,127.7173913,303.2638889,177.9891304,351.0509259,201.0869565,351.0509259,201.0869565,251.8009259,40.76086957,251.8009259,40.76086957,264.6666667,43.47826087,running
878.7037037,26.00543478,836.5740741,140.4293478,782.4074074,135.2282609,674.0740741,218.4456522,728.2407407,327.6684783,890.7407407,140.4293478,926.8518519,249.6521739,944.9074074,208.0434783,794.4444444,364.076087,884.7222222,551.3152174,896.7592593,780.1630435,860.6481481,353.673913,788.4259259,540.9130435,704.1666667,624.1304348,860.6481481,20.80434783,884.7222222,20.80434783,812.5,31.20652174,812.5,31.20652174,running
131,87,135,116.5,95.5,143.5,75.5,187,82,225.5,176,138,206,186.5,185.5,220,114,224,69.5,257,103.5,346.5,154.5,226.5,195.5,258.5,168.5,351.5,123,82,136,79,116,94.5,149,87,sitting
143.5,83,142.5,109,105,125,63,153.5,75,111.5,173.5,127,220.5,158.5,208.5,117.5,116,204.5,80.5,238,86.5,325.5,153,205.5,191,236.5,169,324,136,79,150,80.5,127,92,158.5,94.5,sitting
249.5,83,271.5,112.5,233,101,174.5,108.5,97.5,97,321,110,341.5,188.5,354.5,255.5,232.5,102.5,233,102,233,102.5,257.5,234.5,190,245.5,190,244,239,75.5,257.5,70.5,239,75.5,281.5,69.5,sitting
147.5,51.5,139,78,95.5,96.5,48.5,128,35.5,105,171,92,186,131.5,183,168,121,189.5,148,287,138.5,363.5,161.5,186.5,230.5,244,173.5,286.5,138,43,154,44.5,123.5,45.5,154,44,sitting
184.5,61,182.5,81.5,153,94.5,136.5,132.5,118,111.5,207.5,94.5,207.5,94,206,94,166,141.5,151.5,169.5,184,219.5,190,141,216,166.5,216,166.5,179.5,56,189.5,57.5,171,58,195,62.5,sitting
268.5,226.5,180,86.5,172.5,124,174.5,85,172.5,194.5,260.5,103,237,118,185,104.5,210,155.5,243.5,160.5,169.5,95.5,265,108.5,208,110,285.5,154.5,231.5,145.5,183,82.5,171,162,190,87.5,sitting
172.5,107,172.5,130.5,133.5,142,134.5,142,134.5,141,209.5,140.5,210,140,209.5,140,144,184,80,209.5,80,209.5,187.5,184.5,243,205.5,243,205.5,165,101,180.5,103.5,154,109,189.5,111.5,sitting
190,88,197.5,116,160.5,135,129,175,129.5,174.5,241.5,115,297.5,108,358,110,182.5,222.5,156.5,225.5,157,225.5,226.5,220.5,257,220,257,220,180,82.5,197.5,79,171,89.5,211,80,sitting
146.5,44,130.5,58,100.5,71,82,114.5,83,149,155,73,162,114.5,179,108.5,112.5,140.5,130.5,161.5,163.5,225.5,142.5,136.5,171,158,171,159.5,141.5,38,148,39.5,125.5,36,148,39.5,sitting
199.5,74.5,197,96.5,170,103,148,75,171,74.5,222.5,102.5,249.5,74,216.5,75,187.5,156,200.5,172.5,213,237.5,219.5,153,236,171.5,226.5,230.5,191.5,72.5,204.5,70.5,182.5,81.5,207,77.5,sitting
210.5,122,205.5,135,187.5,138,172,163,160.5,177.5,226.5,138.5,254.5,141,275.5,142.5,173,177,138,198.5,125,242,195.5,184.5,168.5,204,152,245,207,118,215.5,121.5,201.5,121,219,126,sitting
253,140.5,264,162.5,231,170.5,199.5,176,163.5,175,299,173.5,336,184.5,320,206.5,200,238.5,117.5,256,117,256.5,240.5,251,190,263,190,263,251,135.5,262,134.5,251.5,135,281,144.5,sitting
194.5,86,189.5,110.5,143,120,110.5,171,57,166.5,222.5,135,237.5,192.5,290,185,149,227.5,113,238.5,122,329.5,193,229,233,243.5,217,346.5,187.5,78,204.5,80.5,176.5,80,212,85,sitting
172,226,217,63,117,63,212.5,58,117,63,307.5,98,275,119,216,81.5,185.5,90.5,127.5,100.5,204.5,60,264,161,245.5,92,252.5,227.5,167.5,160.5,223,58.5,157,120.5,231,61,sitting
179,89.5,170,137.5,111.5,168.5,110.5,165,111.5,167,231.5,164.5,235.5,235,235,235.5,138.5,306,136.5,379.5,137.5,378,202.5,306,203,304,204.5,305.5,163,79,186,77,141.5,98.5,187.5,78,sitting
245.5,67.5,248,97.5,216.5,103,181.5,111.5,209,82.5,278.5,99,315,101,280.5,70.5,233,186.5,193.5,200,278,230,266.5,185,320,205.5,320,205.5,237.5,62,252,62.5,230,74.5,259,73.5,sitting
204.5,42.5,207,67,168.5,85,153,144.5,125.5,177,245,84.5,258.5,139,290.5,176,183,174,118.5,206,205.5,215.5,228,178.5,295,204.5,295,204.5,195.5,34.5,212,34.5,187.5,41.5,224,38.5,sitting
210,211,240.5,62,240.5,62,210,146,240.5,62,315.5,115,248,54.5,236,75.5,210.5,72,161.5,93,186,84.5,265,172.5,257.5,86.5,271.5,219,199.5,178.5,247,142,233,53,283.5,100,sitting
132.5,95,133,120,96,126.5,63.5,92,106.5,94,178,125,212.5,87,165.5,92.5,113.5,241,71,295.5,120,339.5,165.5,236,213,292,168.5,333.5,126,90.5,141.5,90.5,126.5,90.5,155.5,97.5,sitting
167,47.5,158,87.5,150,108.5,167.5,183.5,213,223,151.5,108,168,183.5,213,223,140,231.5,242,249,247,337.5,141,231,242,248,246,337.5,158,44,159,44.5,148,64.5,149,64.5,sitting
145,62,147,88,110,106,82,165.5,52.5,217,186,101.5,211,161.5,245,211,128.5,211,44,243,62.5,344,178,211,260.5,246.5,261.5,348,135.5,54.5,153,55.5,135.5,54,153,55,sitting
178.5,125,169,146.5,125.5,148.5,70.5,166,70,166,208.5,169.5,236,204,241,157,125.5,148,125,147.5,125.5,148.5,173.5,248.5,212,283,169,343,174,114,189.5,119,162.5,111,196.5,122,sitting
152.5,29.5,150,73,84.5,100,22.5,124.5,23.5,64,203,105,262,129.5,270.5,69,116.5,231,67,276.5,67.5,386.5,178,230.5,266.5,274.5,253.5,385.5,141.5,26,163.5,27,126,49,174,51.5,sitting
122.5,123,136.5,143.5,105.5,141,67.5,108.5,56.5,58.5,171.5,144,204,180,226,206,120.5,247.5,94,280,124,343.5,157,248,182,273.5,149.5,353.5,112.5,121,125,113.5,112,121,139.5,107.5,sitting
133,96.5,115.5,116,68.5,124.5,53.5,202.5,57.5,273,153,136,172.5,201,200.5,232.5,94,230,161,303.5,239,386,146.5,228,147,227,147,227.5,130.5,83.5,145,90.5,113.5,76,145.5,90,sitting
186.5,72,184,103.5,125,117.5,65.5,126,29.5,135,236.5,131.5,302,147,351,152,182,230.5,153,248.5,153,248.5,249,227.5,336,234,336.5,233.5,176.5,65,198.5,66,161.5,67.5,208.5,74,sitting
217.5,63.5,210.5,96,166.5,111.5,171,201.5,208,220.5,240,99.5,258,154.5,255,193,179,236,193,250,198,346,237,220.5,278.5,228.5,262,338,209,54,222,55,197,54.5,223,56.5,sitting
235.5,102,236,141.5,179.5,96.5,200,207.5,217.5,227,260.5,146,264,206,250.5,221,217.5,250.5,217,251.5,223.5,366.5,248.5,244,249.5,246,254.5,365.5,231.5,97.5,240,97,224,101.5,250.5,104.5,sitting
278,106.5,240.5,118.5,149.5,212.5,152.5,167.5,196,212.5,265,144.5,282,209,291,158.5,122,229,226.5,267,171.5,328,224,227,313.5,236.5,218.5,338.5,277,89,298,102.5,251,80,297,104,sitting
204,169,202,207,122,173.5,113.5,282.5,192.5,266.5,259,207,298.5,284.5,240.5,279.5,163.5,342,56.5,330.5,197.5,378,230,337.5,339,335,211.5,359.5,192,160.5,220.5,161,193,160.5,220.5,160,sitting
212.5,115,206,164.5,138.5,192,87,250,42,305,295,172.5,332,256,383.5,299,168.5,334.5,41,325.5,256.5,376,253,333,376,331,160,384,193,104,228.5,103,169,108.5,254.5,106,sitting
223.5,166,222.5,194.5,155,178,146,271.5,165,186.5,314,188,329.5,258.5,294.5,179,171,350,60,363,234.5,376.5,276.5,349.5,398.5,374,398.5,374,202.5,154,240.5,150.5,173.5,149,268.5,146,sitting
195.5,154,198.5,178.5,76.5,147.5,94,150,162.5,144,238,181.5,297,152.5,225.5,137,167,282.5,143.5,306,184,369,232.5,280,267,313.5,255,368.5,185.5,146.5,207.5,147.5,170,154,221.5,153,sitting
164.5,104,133,131.5,105.5,199,114.5,202,207,184,164.5,144,205,175.5,254,176.5,90.5,256.5,204.5,287,161,369.5,163,235,248.5,267,209.5,338,151.5,97,166.5,97,119,103,167,97,sitting
188,171.5,191,213,176,185.5,95,283.5,113.5,319,290.5,204,292,307,183,333.5,152,324,70.5,344.5,65,399.5,244.5,327.5,294,349,284.5,407,169,158.5,211,159.5,147.5,169,241,164,sitting
185.5,163,204,180,61,162,160.5,212,184.5,214,249.5,174,235.5,209.5,166,235,191,254.5,118,264.5,118,326.5,244.5,258,290,265.5,287.5,345,174,160.5,189,154.5,172,163,210.5,153,sitting
120,128,117.5,158,192,102.5,50,235.5,130,212,163.5,160,217.5,190.5,219,192,106,255.5,181.5,307.5,154,351.5,194,259,292,284.5,191,337,113,118,135,120,85,121.5,133.5,119,sitting
255,95,236,119.5,241.5,128.5,148,180,145,180,259,136.5,263,191,275.5,127.5,122,214.5,242.5,244,120,304.5,228.5,208.5,295.5,215,309,306,243.5,83.5,270.5,88,223.5,84,271,87.5,sitting
287,77.5,275.5,119,172.5,157,241.5,182.5,269,218,306,116,332.5,144.5,349.5,172.5,265.5,223.5,250.5,234.5,244,334,291,222.5,314.5,241,280,342.5,279,69.5,287.5,68.5,259.5,78.5,289.5,69,sitting
210,105,210.5,149,173,121,163.5,236,182.5,246.5,247,156.5,262,250.5,241.5,204,192,292,151,300,233.5,337,229.5,292.5,261,290.5,185.5,344,203.5,96.5,216.5,93.5,196,101,227,99,sitting
234,90,236,112,157,88.5,142,177,167,200.5,289,126,277,178,253.5,203.5,199,207.5,174.5,239,158,324.5,244.5,206,328.5,232,259,297.5,224,84,245,83,212,91,261,88,sitting
201,64,202.5,92,181.5,108,133,145.5,162.5,204.5,227.5,114,231,159,240,216,180.5,223,214,249.5,226,363,216.5,214.5,283,233.5,231,301,195,54.5,210.5,54,182.5,60,222.5,60,sitting
213,70.5,210,104,98,124,167.5,176,160,226,239.5,110,252.5,172.5,256,225.5,190,218,180,241,206.5,336.5,226,217,234,241.5,206.5,337,206,61,218,60.5,198.5,68,219,61,sitting
202,79.5,176,119,175,143.5,97,197,194.5,196.5,231,125,203,184.5,168,129,137,235,122.5,262,150,340,205.5,234,287,240,278,357,195,70,210.5,69.5,159,73,210.5,72,sitting
207.5,98.5,206.5,134.5,139,130,153,195,152,136,240,142,263.5,196,262.5,140.5,190,252.5,168,265,192,360,227,252.5,250.5,256.5,226.5,354,200.5,90,214,92.5,194.5,97.5,221.5,98.5,sitting
191.5,87,192,123.5,191.5,104,134,195,163,169.5,244,120.5,254.5,192,225,170.5,158,235.5,165,258.5,179,360.5,230.5,232,216,262,211,360,178.5,78.5,203.5,79.5,163.5,79.5,213.5,78.5,sitting
289.5,71.5,269,109,149,110.5,182.5,183.5,271.5,207,303,105,323.5,190.5,304,136.5,167,216,210,217,212.5,336.5,278.5,203,353,215.5,342.5,336.5,276.5,62,303.5,63,249.5,62.5,302.5,62.5,sitting
192,73.5,201,101.5,176,124,135,162.5,123.5,213.5,257.5,108.5,277,158.5,291,206.5,173.5,199,156.5,253,155.5,335.5,234,201.5,267,235,262,322.5,185.5,68,203.5,68,186,70,225,71,sitting
207,49,208,125,159.5,159.5,142.5,263.5,116,314,256.5,144.5,274,262,309.5,325,174,350,103,358.5,220,368,238,350.5,321,368.5,200,394,197,41,215,41.5,186,68,233.5,67.5,sitting
228.5,77,231.5,107,155,149.5,165,188.5,197.5,167.5,289.5,115,308,191,268,165,192,230.5,165,260,194.5,353.5,275,229,291.5,263,260.5,353,217.5,63,240,64,205,65,257.5,66,sitting
205,71,204,129.5,209,99.5,152.5,272.5,118.5,343,249.5,152.5,257.5,266,291.5,347.5,168.5,343,112,393.5,227.5,371.5,230,346,299,389.5,206,363.5,195.5,59,214.5,57,185,76,225.5,73.5,sitting
200,106.5,203,135.5,137.5,130.5,148,200,143.5,228,259,142,287,188.5,261.5,216.5,177,231,135,256.5,188,309.5,231.5,231,285.5,266.5,232.5,315,188.5,100.5,206.5,100,175.5,105,222,102,sitting
265.5,66,270,98,171,120,166,152,125,191.5,346.5,109,318.5,182,276.5,115,186.5,219,71.5,228,136,324.5,261,219,230,236.5,199.5,325.5,253.5,59,274.5,57,255.5,59,311.5,60.5,sitting
145,87,158,119.5,208,148.5,100,206,136,154.5,232.5,110.5,340,138.5,346.5,200,158.5,224.5,95.5,232.5,88.5,345.5,232.5,224.5,331.5,235.5,327.5,348,131.5,77,157.5,78.5,116,83,181.5,84.5,sitting
203.5,93,204.5,124,159.5,142,99,189,116.5,223,272.5,134,290.5,186.5,282.5,220,168,236,99,257.5,112,345,248.5,235.5,332,256.5,308,356,193.5,87,213,84.5,178.5,94,233.5,89.5,sitting
196,89,199,121,89.5,131,140,142,103,149,228,119,253,142,303,143,179.5,230,148.5,211,157,353,214.5,230.5,249,217.5,245,352,188,79.5,203,75,181,94,213.5,85.5,sitting
504.6296296,184.875,500,253.75,439.8148148,250.125,412.037037,358.875,467.5925926,413.25,564.8148148,261,583.3333333,358.875,541.6666667,409.625,453.7037037,413.25,412.037037,438.625,430.5555556,601.75,527.7777778,420.5,587.962963,438.625,569.4444444,598.125,490.7407407,170.375,513.8888889,174,472.2222222,181.25,532.4074074,181.25,sitting
305.5555556,146.7391304,205.5555556,244.5652174,122.2222222,229.8913043,77.77777778,391.3043478,230.5555556,445.1086957,311.1111111,234.7826087,391.6666667,366.8478261,297.2222222,445.1086957,141.6666667,484.2391304,141.6666667,484.2391304,141.6666667,484.2391304,250,464.673913,250,464.673913,250,464.673913,283.3333333,132.0652174,305.5555556,122.2826087,208.3333333,141.8478261,208.3333333,141.8478261,sitting
244.1481481,57.91304348,227.5555556,117.3913043,177.7777778,117.3913043,154.0740741,183.1304348,101.9259259,201.9130435,274.962963,115.826087,341.3333333,180,426.6666667,189.3913043,192,212.8695652,168.2962963,230.0869565,168.2962963,230.0869565,237.037037,220.6956522,237.037037,220.6956522,237.037037,220.6956522,229.9259259,48.52173913,251.2592593,48.52173913,203.8518519,54.7826087,203.8518519,54.7826087,sitting
745.3703704,242.5271739,738.8888889,418.4782609,635.1851852,427.9891304,615.7407407,603.9402174,680.5555556,741.8478261,842.5925926,413.7228261,849.0740741,589.673913,777.7777778,751.3586957,661.1111111,722.826087,661.1111111,722.826087,661.1111111,722.826087,790.7407407,732.3369565,790.7407407,732.3369565,790.7407407,732.3369565,725.9259259,228.2608696,771.2962963,228.2608696,687.037037,261.548913,803.7037037,261.548913,sitting
719.4444444,350,725.9259259,570.6521739,557.4074074,585.8695652,505.5555556,844.5652174,324.0740741,973.9130435,887.962963,570.6521739,959.2592593,829.3478261,1121.296296,958.6956522,635.1851852,996.7391304,375.9259259,1050,375.9259259,1050,836.1111111,973.9130435,1134.259259,1042.391304,952.7777778,1209.782609,680.5555556,319.5652174,758.3333333,319.5652174,635.1851852,357.6086957,803.7037037,357.6086957,sitting
585.1851852,266.75,600,492.9076087,451.8518519,487.1086957,422.2222222,730.6630435,288.8888889,666.875,762.962963,481.3097826,777.7777778,736.4619565,948.1481481,742.2608696,533.3333333,898.8315217,533.3333333,898.8315217,533.3333333,898.8315217,674.0740741,875.6358696,674.0740741,875.6358696,674.0740741,875.6358696,555.5555556,243.5543478,622.2222222,243.5543478,511.1111111,278.3478261,674.0740741,284.1467391,sitting
260.5277778,197.25,253.6111111,325.8913043,172.9166667,317.3152174,129.1111111,291.5869565,129.1111111,291.5869565,327.3888889,321.6032609,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,380.4166667,287.298913,237.4722222,180.0978261,278.9722222,180.0978261,200.5833333,197.25,306.6388889,201.5380435,sitting
281.1203704,321.5054348,278.2222222,398.0543478,211.5648148,398.0543478,176.787037,500.1195652,252.1388889,530.7391304,353.5740741,398.0543478,391.25,505.2228261,362.2685185,525.6358696,255.037037,561.3586957,255.037037,561.3586957,255.037037,561.3586957,333.287037,551.1521739,362.2685185,591.9782609,304.3055556,816.5217391,266.6296296,301.0923913,295.6111111,306.1956522,246.3425926,306.1956522,313,316.4021739,sitting
386.0185185,155.2173913,379,319.3043478,266.7037037,332.6086957,235.1203704,478.9565217,136.8611111,580.9565217,501.8240741,319.3043478,515.8611111,465.6521739,589.5555556,598.6956522,589.5555556,598.6956522,589.5555556,598.6956522,589.5555556,598.6956522,589.5555556,598.6956522,589.5555556,598.6956522,589.5555556,598.6956522,364.962963,137.4782609,410.5833333,137.4782609,340.3981481,155.2173913,449.1851852,164.0869565,sitting
467.5925926,108.75,472.2222222,166.75,398.1481481,170.375,398.1481481,279.125,453.7037037,315.375,546.2962963,155.875,601.8518519,261,550.9259259,304.5,453.7037037,333.5,402.7777778,340.75,412.037037,522,546.2962963,333.5,625,315.375,634.2592593,522,449.0740741,94.25,481.4814815,90.625,425.9259259,97.875,500,87,sitting
340.7407407,222,333.9259259,306,245.3333333,330,289.6296296,510,361.1851852,534,415.7037037,324,487.2592593,378,531.5555556,426,197.6296296,582,357.7777778,594,337.3333333,894,350.962963,534,385.037037,582,385.037037,582,327.1111111,192,368,204,303.2592593,198,412.2962963,228,sitting
204.3842593,90.48913043,202.8240741,141.8478261,160.6990741,146.7391304,127.9351852,220.1086957,123.2546296,242.1195652,237.1481481,146.7391304,226.2268519,222.5543478,166.9398148,249.4565217,190.3425926,239.673913,190.3425926,239.673913,190.3425926,239.673913,243.3888889,249.4565217,191.9027778,256.7934783,199.7037037,371.7391304,196.5833333,78.26086957,213.7453704,80.70652174,184.1018519,83.15217391,227.787037,90.48913043,sitting
289.5833333,63.01086957,308.3333333,101.6304348,277.0833333,101.6304348,272.9166667,148.3804348,262.5,178.8695652,341.6666667,99.59782609,337.5,176.8369565,279.1666667,197.1630435,306.25,189.0326087,222.9166667,205.2934783,227.0833333,306.923913,358.3333333,203.2608696,300,209.3586957,297.9166667,325.2173913,279.1666667,56.91304348,297.9166667,52.84782609,270.8333333,60.97826087,314.5833333,54.88043478,sitting
836.5740741,230.6195652,848.6111111,282.3913043,770.3703704,277.6847826,746.2962963,400.0543478,800.462963,442.4130435,938.8888889,282.3913043,975,400.0543478,914.8148148,442.4130435,794.4444444,465.9456522,746.2962963,470.6521739,746.2962963,682.4456522,902.7777778,465.9456522,975,465.9456522,968.9814815,696.5652174,818.5185185,211.7934783,854.6296296,211.7934783,794.4444444,211.7934783,890.7407407,207.0869565,sitting
409.4166667,614.673913,429.4861111,763.0434783,349.2083333,734.7826087,317.0972222,678.2608696,333.1527778,346.1956522,505.75,777.173913,549.9027778,713.5869565,553.9166667,544.0217391,377.3055556,1073.913043,377.3055556,1073.913043,377.3055556,1073.913043,485.6805556,1066.847826,485.6805556,1066.847826,485.6805556,1066.847826,385.3333333,600.5434783,433.5,593.4782609,365.2638889,628.8043478,473.6388889,628.8043478,sitting
588.8888889,286.1413043,588.8888889,370.5163043,522.2222222,370.5163043,483.3333333,491.576087,555.5555556,443.8858696,644.4444444,370.5163043,688.8888889,506.25,605.5555556,440.2173913,538.8888889,564.9456522,472.2222222,572.2826087,472.2222222,572.2826087,616.6666667,561.2771739,722.2222222,590.625,722.2222222,590.625,577.7777778,275.1358696,605.5555556,275.1358696,550,286.1413043,622.2222222,282.4728261,sitting
722.8148148,638.3043478,897.0648148,818.9565217,632.462963,770.7826087,522.75,939.3913043,413.037037,1047.782609,1071.314815,806.9130435,1297.194444,1011.652174,1006.777778,1083.913043,806.712963,1240.478261,974.5092593,1312.73913,993.8703704,1939,1013.231481,1240.478261,1051.953704,1336.826087,1013.231481,1975.130435,716.3611111,590.1304348,767.9907407,590.1304348,767.9907407,590.1304348,916.4259259,602.173913,sitting
120.3703704,47.75543478,99.07407407,79.04347826,68.51851852,75.75,50,85.63043478,50,85.63043478,126.8518519,79.04347826,141.6666667,110.3315217,158.3333333,123.5054348,75.92592593,148.2065217,75.92592593,148.2065217,75.92592593,148.2065217,100,158.0869565,100,158.0869565,100,158.0869565,113.8888889,41.16847826,122.2222222,41.16847826,91.66666667,44.46195652,91.66666667,44.46195652,sitting
373.3333333,166.8206522,413.3333333,262.1467391,306.6666667,257.3804348,250,343.173913,250,500.4619565,516.6666667,276.4456522,533.3333333,424.201087,443.3333333,514.7608696,333.3333333,467.0978261,290,505.2282609,303.3333333,710.1793478,436.6666667,500.4619565,436.6666667,500.4619565,436.6666667,500.4619565,370,138.2228261,406.6666667,152.5217391,406.6666667,152.5217391,456.6666667,176.3532609,sitting
258.1944444,73.04347826,270.8333333,88.26086957,247.3611111,86.73913043,238.3333333,120.2173913,234.7222222,127.826087,297.9166667,89.7826087,299.7222222,136.9565217,256.3888889,138.4782609,265.4166667,153.6956522,211.25,150.6521739,211.25,223.6956522,297.9166667,158.2608696,283.4722222,173.4782609,285.2777778,231.3043478,252.7777778,68.47826087,263.6111111,68.47826087,263.6111111,68.47826087,278.0555556,63.91304348,sitting
